School,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_ordinal,Private_binary,Apps_trans_scaled,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Outstate_Tier_ordinal_scaled,Private_binary_scaled
Huntington College,Yes,450,430,125,20,46,488,43,9950,3920,300,1300,76.0,76,11.8,25,9466,47,-1.254146370193046,-1.0653409385038555,-1.5153892895847636,-0.2637884142137961,-1.5915774758256045,-1.1741414143251225,0.005275697146182746,-2.0483080496073764,0.15797762169666751,0.11563079124223473,-0.4230962065588109,-0.5425747226939661,3.258096538021482,0.2984422992525458,0.9555555555555556,Medium,1,1,-1.2541463701930453,-1.0653409385038546,-1.515389289584765,-0.2637884142137962,-1.591577475825604,-1.1741414143251223,0.0052756971461824535,-2.0483080496073747,0.15797762169666688,0.11563079124223467,-0.42309620655881086,-0.5425747226939656,0.4095619963667674,0.2984422992525055,1.419147976191603,0.001818927581047415,0.6125530498969481
Huron University,Yes,600,197,124,3,9,392,69,7260,3090,600,1840,31.0,35,12.9,4,9249,21,-0.9610662035097874,-1.9394002377675363,-1.5258965107604658,-2.488799584590381,-1.9002758131524227,-0.9252445141562533,-0.749194228132909,0.44960143907769445,0.8883383994576435,-2.123196430064342,-2.1608178322808573,-0.250216479237428,1.6094379124341003,0.24104042973052642,0.3283333333333333,Low,0,1,-0.9610662035097869,-1.9394002377675355,-1.5258965107604672,-2.4887995845903816,-1.9002758131524222,-0.9252445141562531,-0.7491942281329094,0.44960143907769606,0.8883383994576428,-2.123196430064342,-2.1608178322808573,-0.2502164792374274,-2.2835393318336408,0.24104042973048612,-2.8474020296489657,-1.4114878028927562,0.6125530498969481
Husson College,Yes,723,652,361,10,30,951,706,7800,4000,350,1500,36.0,44,22.0,4,4923,84,-0.7743388082826737,-0.6181702079683093,-0.2358028927145317,-1.2041414384332418,-0.7375932590248222,0.48314881528904363,-0.5845619581984869,-1.5119094047906834,0.45655088685874945,-1.9668257993943357,-1.9451356052056121,1.8769734548205472,1.6094379124341003,-1.6316540420110204,0.9017980636237898,Medium,1,1,-0.7743388082826731,-0.6181702079683083,-0.23580289271453295,-1.204141438433242,-0.7375932590248216,0.48314881528904385,-0.5845619581984872,-1.5119094047906818,0.45655088685874884,-1.9668257993943357,-1.9451356052056121,1.876973454820548,-2.2835393318336408,-1.6316540420110608,1.0534737073450047,0.001818927581047415,0.6125530498969481
Illinois Benedictine College,Yes,607,558,269,22,47,1222,519,10500,4348,650,1500,81.0,91,11.6,29,8324,75,-0.9493776062444964,-0.7839117239769355,-0.5701138471615498,-0.12094221917214973,-0.44757193185112876,0.2776982439626949,0.1424118724317926,0.7526774068770612,0.45655088685874945,0.47962441223420943,0.7816568116943878,-0.5968513856813783,3.4011973816621555,-0.029063686328034313,0.9192751235584844,Medium,1,1,-0.9493776062444959,-0.7839117239769345,-0.570113847161551,-0.12094221917214976,-0.4475719318511282,0.2776982439626951,0.1424118724317923,0.7526774068770629,0.45655088685874884,0.4796244122342094,0.7816568116943878,-0.5968513856813777,0.643318740239679,-0.029063686328074618,1.1723578085846902,0.001818927581047415,0.6125530498969481
Illinois College,Yes,894,787,262,28,63,909,28,8050,3850,600,1000,75.0,75,15.6,30,7348,52,-0.5648216285901043,-0.42019939126183986,-0.6008223217387888,0.25645415555414425,-0.7915540595069023,-1.3900837948934839,-0.5108746975091973,0.44960143907769445,-0.3812772018018639,0.045592781487855547,-0.4912534379026085,0.4289597985788314,3.4339872044851463,-0.36934851303853716,0.8803131991051454,Medium,1,1,-0.5648216285901038,-0.42019939126183886,-0.60082232173879,0.2564541555541443,-0.7915540595069017,-1.3900837948934837,-0.5108746975091977,0.44960143907769606,-0.38127720180186453,0.04559278148785549,-0.49125343790260845,0.428959798578832,0.696881263144984,-0.36934851303857746,0.9073273407307345,0.001818927581047415,0.6125530498969481
Illinois Institute of Technology,Yes,1756,1360,478,42,77,1911,626,14550,4620,500,700,75.0,88,12.3,26,12851,56,0.08031965650631273,0.14084427114313364,0.06947392560761273,0.9459121453121648,0.031726624149910856,0.4021067495915114,1.0303484290494733,-0.22919460362735344,-1.0977621251970406,0.045592781487855547,0.5124477851823425,-0.4084259016153437,3.295836866004329,0.9913621641935625,0.7744874715261959,High,2,1,0.08031965650631333,0.14084427114313475,0.06947392560761147,0.9459121453121649,0.031726624149911405,0.4021067495915116,1.030348429049473,-0.2291946036273518,-1.0977621251970413,0.04559278148785549,0.5124477851823425,-0.4084259016153431,0.47121122188858366,0.9913621641935222,0.18746962105306514,1.4151256580548508,0.6125530498969481
Illinois State University,No,8681,6695,2408,10,35,15701,1823,7799,3403,537,2605,77.0,84,21.0,16,5569,54,1.4869507939193287,1.659622216859542,1.5933573734576143,-1.2041414384332418,1.7533015951286641,1.1573001249387034,-0.5848598009901799,0.034698603474753516,1.6383252858457646,0.18658916323670852,0.17590711389826053,1.6627857007207905,2.833213344056216,-1.2134582313363929,0.7712245133049188,Medium,1,0,1.4869507939193294,1.6596222168595434,1.593357373457613,-1.204141438433242,1.7533015951286646,1.1573001249387036,-0.5848598009901802,0.034698603474755146,1.638325285845764,0.18658916323670846,0.17590711389826055,1.6627857007207911,-0.28448920152158647,-1.2134582313364333,0.1652740196779676,0.001818927581047415,-1.6325116659989423
Illinois Wesleyan University,Yes,3050,1342,471,55,86,1818,23,14360,4090,400,650,77.0,92,12.9,34,9605,83,0.5848755405025664,0.1274295339873915,0.05375671149583212,1.4457068812376719,-0.01945550672560395,-1.4860814376784817,0.9926160534748453,-1.0385747644412713,-1.2442682362821473,0.18658916323670852,0.8746535950171559,-0.250216479237428,3.5553480614894135,0.3341560937767528,0.44,High,2,1,0.584875540502567,0.12742953398739262,0.053756711495830854,1.445706881237672,-0.0194555067256034,-1.4860814376784814,0.9926160534748449,-1.0385747644412697,-1.244268236282148,0.18658916323670846,0.8746535950171559,-0.2502164792374274,0.8951255085680089,0.3341560937767125,-2.0878125246233195,1.4151256580548508,0.6125530498969481
Immaculata College,Yes,268,253,103,16,44,494,1305,10000,5364,500,1000,56.0,64,11.2,33,7305,69,-1.7978651869723732,-1.6540987647817935,-1.7722654573757635,-0.5849046607537626,-1.5747885639187171,0.91249681104457,0.017945366784329685,-0.22919460362735344,-0.3812772018018639,-1.1101254032815964,-1.1477182127095475,-0.7065095991630403,3.5263605246161616,-0.38593651828885855,0.9440298507462687,Medium,1,1,-1.7978651869723725,-1.6540987647817926,-1.7722654573757648,-0.5849046607537627,-1.5747885639187167,0.9124968110445703,0.017945366784329394,-0.2291946036273518,-0.38127720180186453,-1.1101254032815964,-1.1477182127095475,-0.7065095991630398,0.8477740600370556,-0.38593651828889886,1.340746742658845,0.001818927581047415,0.6125530498969481
Incarnate Word College,Yes,1163,927,386,16,49,1685,556,8840,4689,750,2775,67.0,69,11.4,21,6095,95,-0.30966301556478515,-0.2500427439116115,-0.1617907933309757,-0.5849046607537626,-0.09847686934028844,0.32313609642623936,-0.2874658280935898,1.302364976162053,1.7767874411037192,-0.481566548430211,-0.8700943318940553,-0.6514933665420358,3.091042453358316,-0.9245890040821794,0.7970765262252795,Medium,1,1,-0.30966301556478454,-0.2500427439116105,-0.16179079333097696,-0.5849046607537627,-0.09847686934028789,0.3231360964262396,-0.28746582809359006,1.3023649761620546,1.7767874411037186,-0.48156654843021107,-0.8700943318940553,-0.6514933665420353,0.13667737956055104,-0.9245890040822197,0.3411270139892513,0.001818927581047415,0.6125530498969481
Indiana State University,No,5659,4761,3147,10,31,8596,1949,6892,3706,600,2500,72.0,76,16.6,8,6996,40,1.1262137276861754,1.3487067165708806,1.8111084558246722,-1.2041414384332418,1.3389780240769225,1.207221274879032,-0.8660535182544824,0.44960143907769445,1.5485627321158653,-0.15899811554781332,-0.4230962065588109,0.6686666659070798,2.1972245773362196,-0.5097311210926452,0.8413147199151794,Low,0,0,1.1262137276861761,1.348706716570882,1.8111084558246708,-1.204141438433242,1.338978024076923,1.2072212748790323,-0.8660535182544827,0.44960143907769606,1.5485627321158646,-0.15899811554781337,-0.42309620655881086,0.6686666659070803,-1.3233835886260938,-0.5097311210926855,0.642048216808413,-1.4114878028927562,-1.6325116659989423
Indiana University at Bloomington,No,16587,13243,5873,25,72,24763,2717,9766,3990,600,2000,77.0,88,21.3,24,8686,68,2.0119006137631326,2.2601455745549726,2.285291511452822,0.07620224590010746,2.0323037151958476,1.4603202557412676,-0.041712170350209236,0.44960143907769445,1.0664517666868942,0.18658916323670852,0.5124477851823425,1.727450787505049,3.2188758248682006,0.08191777926244906,0.7983963344788088,Medium,1,0,2.011900613763133,2.260145574554974,2.2852915114528205,0.07620224590010746,2.032303715195848,1.4603202557412678,-0.04171217035020953,0.44960143907769606,1.0664517666868936,0.18658916323670846,0.5124477851823425,1.7274507875050498,0.34549454598816776,0.08191777926240876,0.3501047378521804,0.001818927581047415,-1.6325116659989423
Indiana Wesleyan University,Yes,735,423,366,20,48,2448,707,9210,3782,700,1000,49.0,51,39.8,15,6562,34,-0.7579770365491026,-1.083237991237701,-0.22053657682010477,-0.2637884142137961,0.277674226724973,0.4841083661413631,-0.18733119622175154,1.0360807079976635,-0.3812772018018639,-1.4520058390430488,-1.7193887069886764,5.213212513282407,2.772588722239781,-0.6985862721727818,0.5755102040816327,Medium,1,1,-0.7579770365491021,-1.0832379912377001,-0.22053657682010602,-0.2637884142137962,0.27767422672497355,0.4841083661413633,-0.18733119622175184,1.036080707997665,-0.38127720180186453,-1.4520058390430488,-1.7193887069886764,5.213212513282408,-0.3835201634208818,-0.6985862721728221,-1.1660322663162306,0.001818927581047415,0.6125530498969481
Iona College,Yes,4892,3530,913,13,33,3906,1446,10690,6790,570,1150,66.0,83,16.0,14,8107,66,1.0008405719802924,1.0697573036279375,0.7250474053261897,-0.867676873013996,0.7069192316736063,0.986774164535995,0.18868731168658587,0.257019020518055,-0.09532026042061388,-0.5433168502400174,0.09569733284866454,0.525539763472362,2.70805020110221,-0.0992285976201901,0.7215862632869992,Medium,1,1,1.000840571980293,1.0697573036279389,0.7250474053261885,-0.8676768730139961,0.7069192316736068,0.9867741645359952,0.18868731168658556,0.2570190205180566,-0.0953202604206145,-0.5433168502400174,0.09569733284866458,0.5255397634723625,-0.488944521318963,-0.0992285976202304,-0.17237995430517436,0.001818927581047415,0.6125530498969481
Iowa State University,No,8427,7424,3441,26,59,18676,1715,7550,3224,640,2055,81.0,88,19.2,22,8420,65,1.4622764189223336,1.7524482187284518,1.8818021387953203,0.1379929544107909,1.8628468488356875,1.1119706790254364,-0.6598175891537094,0.6937277127016955,1.124639610078442,0.47962441223420943,0.5124477851823425,1.2669625914791942,3.1354942159291497,0.0010838209118694353,0.8809778094220957,Medium,1,0,1.4622764189223343,1.7524482187284531,1.881802138795319,0.13799295441079093,1.862846848835688,1.1119706790254367,-0.6598175891537097,0.6937277127016972,1.1246396100784413,0.4796244122342094,0.5124477851823425,1.2669625914791949,0.20928980457225407,0.00108382091182913,0.9118482155518141,0.001818927581047415,-1.6325116659989423
Ithaca College,Yes,7259,5526,1368,23,52,5612,166,14424,6192,634,1000,58.0,79,11.5,25,9812,75,1.337496771085732,1.485508080166203,1.102855282453151,-0.05311907203067916,1.0108856544435574,-0.4312059738755724,1.0053623407269028,0.6579715733731375,-0.3812772018018639,-1.0041402352396067,-0.20978440474634713,-0.6241261617099947,3.258096538021482,0.3858887802548016,0.7612618818019011,High,2,1,1.3374967710857326,1.4855080801662044,1.1028552824531497,-0.05311907203067917,1.0108856544435578,-0.4312059738755722,1.0053623407269026,0.6579715733731392,-0.38127720180186453,-1.0041402352396067,-0.2097844047463471,-0.6241261617099941,0.4095619963667674,0.3858887802547613,0.0975052704350114,1.4151256580548508,0.6125530498969481
James Madison University,No,11223,5285,2082,32,72,9652,742,7994,4544,500,732,77.0,81,17.9,29,5212,98,1.6981400736744259,1.4447167023299958,1.4712066105639328,0.47565884296982625,1.4229680435778835,0.5169452389445929,-0.5272485502066548,-0.22919460362735344,-1.0090033260641154,0.18658916323670852,-0.060091883356808096,0.9720449849419147,3.4011973816621555,-1.434690226242022,0.47090795687427606,Medium,1,0,1.6981400736744265,1.4447167023299972,1.4712066105639314,0.4756588429698263,1.422968043577884,0.5169452389445931,-0.5272485502066552,-0.2291946036273518,-1.009003326064116,0.18658916323670846,-0.06009188335680806,0.9720449849419153,0.643318740239679,-1.4346902262420624,-1.8775675127115103,0.001818927581047415,-1.6325116659989423
Jamestown College,Yes,472,410,262,14,41,9950,71,7620,3050,400,400,51.0,53,17.0,21,3186,54,-1.2050938203345254,-1.1173315052944133,-0.6008223217387888,-0.768473675269448,1.4446589589039147,-0.9098301087399321,-0.6385830315005429,-1.0385747644412713,-2.1844360203854483,-1.3589412011461273,-1.644788026270866,0.7629678942848166,3.091042453358316,-3.3525774242454416,0.8686440677966102,Medium,1,1,-1.2050938203345247,-1.1173315052944124,-0.60082232173879,-0.7684736752694481,1.4446589589039152,-0.9098301087399319,-0.6385830315005432,-1.0385747644412697,-2.1844360203854487,-1.3589412011461273,-1.644788026270866,0.7629678942848171,0.13667737956055104,-3.352577424245482,0.8279504779719628,0.001818927581047415,0.6125530498969481
Jersey City State College,No,2957,1423,691,10,30,3817,1394,3946,4800,400,1500,63.0,67,14.9,10,8367,26,0.5571094015963325,0.18634413241450923,0.45077324829741877,-1.2041414384332418,0.6867583438378482,0.9601733636324574,-1.996145086481559,-1.0385747644412713,0.45655088685874945,-0.7230390518843525,-0.9851988400469104,0.25759334859915606,2.3978952727983707,-0.01549415709420524,0.48123097734190057,Low,0,0,0.557109401596333,0.18634413241451034,0.4507732482974175,-1.204141438433242,0.6867583438378487,0.9601733636324576,-1.9961450864815593,-1.0385747644412697,0.45655088685874884,-0.7230390518843525,-0.9851988400469104,0.25759334859915667,-0.9955858819980911,-0.015494157094245545,-1.8073472917499656,-1.4114878028927562,-1.6325116659989423
John Brown University,Yes,605,405,284,24,53,961,99,6398,3672,400,1350,68.0,68,13.3,19,8118,75,-0.9527023898514454,-1.1307532519471901,-0.5073055606423006,0.012544204192919125,-0.7251727925500134,-0.7272538841097257,-1.0295573619161016,-1.0385747644412713,0.23641393778204187,-0.4188949777661247,-0.9283307329438812,-0.14633148248231995,2.995732273553991,-0.09560237440084632,0.6694214876033058,Low,0,1,-0.9527023898514448,-1.1307532519471892,-0.5073055606423018,0.012544204192919118,-0.7251727925500129,-0.7272538841097255,-1.0295573619161018,-1.0385747644412697,0.23641393778204123,-0.4188949777661248,-0.9283307329438812,-0.14633148248231936,-0.019012808716357025,-0.09560237440088662,-0.5272200988545818,-1.4114878028927562,0.6125530498969481
John Carroll University,Yes,2421,2109,820,27,57,3168,392,11700,5550,600,450,89.0,90,14.5,28,7738,89,0.37626843104435376,0.5757371751646516,0.6206688972225548,0.19803987368047163,0.5199550357387706,0.09569071633753531,0.42601925753919184,0.44960143907769445,-1.9594513468010926,1.109844838622803,0.6902976719925955,0.15826329539749684,3.367295829986474,-0.22544524127610763,0.8711276332094176,Medium,1,1,0.37626843104435437,0.5757371751646528,0.6206688972225536,0.19803987368047166,0.5199550357387711,0.09569071633753555,0.42601925753919156,0.44960143907769606,-1.9594513468010932,1.109844838622803,0.6902976719925955,0.15826329539749742,0.5879401964775927,-0.22544524127614793,0.8448444202640208,0.001818927581047415,0.6125530498969481
Johns Hopkins University,Yes,8474,3446,911,75,94,3566,1569,18800,6740,500,1040,96.0,97,3.3,38,56233,90,1.4669018009650459,1.0470485612856932,0.7229338988428079,2.064866071252274,0.6266647980513351,1.0464170386782825,1.8010243793763914,-0.22919460362735344,-0.3013291939537432,1.7095488044453089,1.3645882269351624,-3.368264127883562,3.6635616461296463,3.108130276017775,0.40665565258437575,High,2,1,1.4669018009650465,1.0470485612856946,0.7229338988428067,2.0648660712522746,0.6266647980513357,1.0464170386782827,1.8010243793763911,-0.2291946036273518,-0.3013291939537438,1.7095488044453089,1.3645882269351624,-3.3682641278835614,1.0718935453228027,3.1081302760177345,-2.314630581478578,1.4151256580548508,0.6125530498969481
Johnson State College,No,833,669,279,3,13,1224,345,7656,4690,500,624,80.0,91,14.4,15,6564,36,-0.6342094485939099,-0.5909396810092457,-0.5278077451432035,-2.488799584590381,-0.44573211413542213,0.014517362745066114,-0.6277122745785015,-0.22919460362735344,-1.324627391081862,0.404985518976676,0.7816568116943878,0.1332649014169342,2.772588722239781,-0.697672014633064,0.8031212484993998,Medium,1,0,-0.6342094485939094,-0.5909396810092447,-0.5278077451432047,-2.4887995845903816,-0.4457321141354216,0.014517362745066351,-0.6277122745785019,-0.2291946036273518,-1.3246273910818627,0.40498551897667595,0.7816568116943878,0.13326490141693478,-0.3835201634208818,-0.6976720146331044,0.38224499249865346,0.001818927581047415,-1.6325116659989423
Judson College,Yes,313,228,137,10,30,552,67,9414,4554,500,1700,34.0,55,10.6,30,7840,56,-1.6328680933613913,-1.7721467208264676,-1.3963882427162337,-1.2041414384332418,-1.4243111611824886,-0.9410669533097701,-0.1332486173638105,-0.22919460362735344,0.7203062079769135,-2.0321527652664386,-1.5654940694465738,-0.8738990280930917,3.4339872044851463,-0.18964120311044533,0.7284345047923323,Medium,1,1,-1.6328680933613906,-1.7721467208264667,-1.396388242716235,-1.204141438433242,-1.4243111611824881,-0.9410669533097699,-0.1332486173638108,-0.2291946036273518,0.7203062079769128,-2.0321527652664386,-1.5654940694465738,-0.8738990280930912,0.696881263144984,-0.18964120311048563,-0.12579620169026018,0.001818927581047415,0.6125530498969481
Juniata College,Yes,1005,859,298,36,55,1075,43,14850,4460,450,420,97.0,97,12.7,37,12067,80,-0.45069336043131636,-0.3289803431940338,-0.4520441593235879,0.6753287453312369,-0.5938356927536875,-1.1741414143251225,1.089272315915407,-0.6142542982610626,-2.0914770740150415,1.7988961457720525,1.3645882269351624,-0.3026284436876273,3.6375861597263857,0.8579254784571593,0.854726368159204,High,2,1,-0.45069336043131575,-0.3289803431940328,-0.45204415932358916,0.675328745331237,-0.593835692753687,-1.1741414143251223,1.0892723159154067,-0.6142542982610609,-2.091477074015042,1.7988961457720525,1.3645882269351624,-0.3026284436876267,1.0294623131395182,0.857925478457119,0.7332781921928017,1.4151256580548508,0.6125530498969481
